"user_id","num_clicks","num_sessions","avg_session_duration","age","married","has_children","nights","rooms","num_seats","checkedin_bags","trip_length_days","num_trips","num_flights2","flight_original_price","discounted_flight","hotel_original_price","discounted_hotel","days_until_departure","distance_km","trip_length_category","hotel_spend_category","trip_frequency_category","persona_type","user_id","perks"
"607152","364","8","1007.56","33","false","false","15","5","3","3","10","4","6","1596","5984","2079","2079","19","8630.197820191366","Medium Trip","High Spender","Frequent Traveler","Groups","607152","1 night free hotel with meals"
"589154","146","8","135.13","38","true","true","53","5","3","3","14","4","6","1035","4090","18033","18033","15","5912.260171985436","Long Trip","High Spender","Frequent Traveler","Family","589154","no cancellation fees"
"586936","88","8","82.00","49","false","false","23","4","1","1","6","2","2","1219","2438","2784","2662","9","2306.2047297064737","Medium Trip","High Spender","Frequent Traveler","Solo","586936","no cancellation fees"
"630267","107","8","99.88","18","false","true","20","3","1","1","10","2","2","158","300","5251","5251","6","847.6916874592629","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","630267","10% discount at any hotel bookings"
"564430","175","8","162.50","42","false","true","18","6","5","5","19","6","9","2481","14885","2804","2745","44","7898.829458792642","Long Trip","High Spender","Very Frequent Traveler","Family2","564430","exclusive discounts and family adventure tour"
"581307","85","9","70.56","31","false","false","17","4","2","2","7","3","4","961","2884","4651","4248","11","5135.876430065306","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","581307","10% discount at any hotel bookings"
"556904","118","8","109.75","58","true","false","12","3","3","3","15","3","6","1227","3558","2838","2838","20","7062.455467904043","Long Trip","High Spender","Frequent Traveler","Groups","556904","1 night free hotel with meals"
"547966","118","8","109.25","43","true","true","18","3","1","1","9","2","2","335","670","6011","6011","6","918.6954971358205","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","547966","10% discount at any hotel bookings"
"581527","120","9","99.11","37","true","false","11","4","4","4","15","5","8","1677","7965","2218","2181","28","9399.493531085049","Long Trip","High Spender","Frequent Traveler","Groups","581527","1 night free hotel with meals"
"595527","86","8","80.75","31","true","false","17","4","2","2","16","3","4","2520","7433","3364","3266","228","7336.313276299835","Long Trip","High Spender","Frequent Traveler","Couple","595527","couple massage"
"544364","85","9","69.78","32","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","544364","10% discount at any hotel bookings"
"549515","128","8","118.25","44","false","true","10","5","4","4","12","5","8","2067","10027","2571","2517","25","8078.498057599455","Long Trip","High Spender","Frequent Traveler","Family2","549515","exclusive discounts and family adventure tour"
"560978","152","8","142.13","17","false","true","26","2","1","1","17","2","2","4589","8949","5184","5184","56","14106.084705284518","Long Trip","High Spender","Frequent Traveler","Normal Travelers","560978","10% discount at any hotel bookings"
"590420","873","8","1525.25","27","false","true","15","4","2","2","2","4","3","993","3873","2452","2452","11","7429.199782888039","Short Trip","High Spender","Frequent Traveler","Normal Travelers","590420","10% discount at any hotel bookings"
"582190","61","8","57.38","68","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","582190","10% discount at any hotel bookings"
"604355","108","8","101.50","32","false","false","9","3","2","2","6","3","4","312","858","2946","2412","13","1810.788477687444","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","604355","10% discount at any hotel bookings"
"605308","66","8","62.13","68","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","605308","10% discount at any hotel bookings"
"563544","135","8","126.63","50","true","true","11","3","3","3","11","3","5","1055","3164","2079","2033","24","7141.008588868059","Long Trip","High Spender","Frequent Traveler","Family","563544","no cancellation fees"
"578866","85","8","79.63","41","true","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","578866","10% discount at any hotel bookings"
"574603","141","8","129.75","42","true","true","16","5","3","3","10","4","6","1159","4404","3334","3264","17","5194.893630862343","Medium Trip","High Spender","Frequent Traveler","Family","574603","no cancellation fees"
"565056","67","8","61.63","18","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","565056","10% discount at any hotel bookings"
"544469","156","9","128.11","40","false","true","5","2","3","3","9","3","6","1376","4059","2116","2116","23","6451.335601637506","Medium Trip","High Spender","Frequent Traveler","Family2","544469","exclusive discounts and family adventure tour"
"610482","147","8","137.25","36","false","false","15","7","3","3","9","5","6","1137","5685","4711","4698","14","6449.281120532234","Medium Trip","High Spender","Frequent Traveler","Groups","610482","1 night free hotel with meals"
"659744","119","8","109.38","48","true","true","22","4","2","2","6","4","4","602","2408","4253","4142","9","3535.185203011265","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","659744","10% discount at any hotel bookings"
"576691","158","8","146.38","43","true","true","15","5","4","4","13","5","8","1433","7167","7117","7093","31","7956.676144825714","Long Trip","High Spender","Frequent Traveler","Family","576691","no cancellation fees"
"575576","186","8","173.13","52","false","false","7","3","3","3","5","3","5","566","1612","2056","2056","16","3541.9092438058806","Short Trip","High Spender","Frequent Traveler","Groups","575576","1 night free hotel with meals"
"620394","127","8","120.13","36","false","true","6","3","1","1","4","2","2","324","600","3288","3288","5","1942.1102919153477","Short Trip","High Spender","Frequent Traveler","Business","620394","free checked bag"
"609243","133","8","124.75","37","false","true","16","4","2","2","6","3","4","1157","3008","2557","2557","14","4555.652445916774","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","609243","10% discount at any hotel bookings"
"628570","139","8","129.25","44","false","true","20","5","5","5","15","5","9","1560","7174","3251","3251","38","8545.17643669304","Long Trip","High Spender","Frequent Traveler","Family2","628570","exclusive discounts and family adventure tour"
"569031","110","9","92.11","33","false","false","17","2","2","2","17","2","3","2621","5111","6121","6121","202","18317.9144021142","Long Trip","High Spender","Frequent Traveler","Normal Travelers","569031","10% discount at any hotel bookings"
"548022","182","8","168.50","47","true","false","22","4","4","4","28","4","8","1424","5552","3330","3330","27","8032.957373488175","Long Trip","High Spender","Frequent Traveler","Groups","548022","1 night free hotel with meals"
"628033","124","8","114.88","34","true","true","16","5","3","3","5","4","6","1245","4668","9831","9831","29","6800.79367387462","Short Trip","High Spender","Frequent Traveler","Family","628033","no cancellation fees"
"614111","127","8","116.75","34","false","false","27","4","2","2","12","3","4","638","1913","6581","6220","17","1936.5240052949061","Long Trip","High Spender","Frequent Traveler","Normal Travelers","614111","10% discount at any hotel bookings"
"553904","149","8","138.75","20","false","false","13","3","2","2","16","2","4","2405","4810","2618","2618","231","12903.128175371627","Long Trip","High Spender","Frequent Traveler","Normal Travelers","553904","10% discount at any hotel bookings"
"568536","87","8","81.50","77","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","568536","10% discount at any hotel bookings"
"629877","96","8","89.63","44","true","false","19","3","2","2","22","2","4","601","1202","3959","3959","10","2762.077354547123","Long Trip","High Spender","Frequent Traveler","Couple","629877","couple massage"
"556067","144","8","134.00","40","true","true","27","5","5","5","30","5","9","1253","6264","4862","4797","39","7675.412116518569","Long Trip","High Spender","Frequent Traveler","Family","556067","no cancellation fees"
"555960","75","8","70.00","68","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","555960","10% discount at any hotel bookings"
"562832","153","10","114.80","34","true","true","11","5","4","4","13","5","8","2482","10674","7346","7346","30","11030.798724123944","Long Trip","High Spender","Frequent Traveler","Family","562832","no cancellation fees"
"619432","101","8","94.00","33","false","false","21","3","3","3","19","4","6","1250","4687","3052","3040","238","6014.224823060196","Long Trip","High Spender","Frequent Traveler","Groups","619432","1 night free hotel with meals"
"558147","114","8","105.88","75","true","false","13","2","0","0","0","1","0","0","0","10764","10764","0","0","Long Trip","High Spender","Rare Traveler","Normal Travelers","558147","10% discount at any hotel bookings"
"591271","93","9","77.78","47","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","591271","10% discount at any hotel bookings"
"555478","140","8","130.88","30","false","false","13","3","3","3","16","3","5","1849","5271","3627","3627","320","9561.554819152132","Long Trip","High Spender","Frequent Traveler","Groups","555478","1 night free hotel with meals"
"565076","102","8","95.13","25","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","565076","10% discount at any hotel bookings"
"598911","158","8","146.88","38","false","false","15","5","6","6","29","6","12","1390","8268","4143","3818","36","7961.6663684621","Long Trip","High Spender","Very Frequent Traveler","Groups","598911","1 night free hotel with meals"
"707402","129","9","106.56","71","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","707402","10% discount at any hotel bookings"
"575433","167","8","154.50","56","true","false","8","3","2","2","6","3","4","1090","3271","3133","3133","15","6310.680509905073","Medium Trip","High Spender","Frequent Traveler","Couple","575433","couple massage"
"580515","154","9","128.89","47","false","false","11","6","3","3","15","3","6","2687","7524","2614","2614","27","7042.23455109838","Long Trip","High Spender","Frequent Traveler","Groups","580515","1 night free hotel with meals"
"612226","86","8","80.00","33","false","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","612226","10% discount at any hotel bookings"
